date,comment,symbol
"13 Nov 22, 13:29",@fajark pasti ko naik ... ini yg penting stabil dulu gan ... $STAA bisa ARA ko,STAA
"13 Nov 22, 13:29",@PemulungCuann iya lah udah terbukti cuanya bang .. $STAA join untung ga buntung ekwk,STAA
"13 Nov 22, 13:27",@VitoBrahmana lumayan buat tambah cuan makanya buru2 dong invest ... jangan nonton mulu $STAA,STAA
"12 Nov 22, 16:01",@Cuan3tik sektor CPO lagi dilirik ni.. siapkan money untuk beli sham2nya $STAA $LSIP $BWPT,STAA
"12 Nov 22, 14:25","Sektor Perkebunan Tumbuh Positif, Berikut Rekomendasi Saham Emiten CPO

Beberapa saham sektor perkebunan kelapa sawit masih tumbuh positif, sehingga dapat dipilih investor untuk berinvestasi di tengah volatilitas harga dan potensi pertumbuhan produksi CPO.

Analis Henan Putihrai Sekuritas Alroy Soeparto menjelaskan, jika dilihat dari kinerja keuangan PT Triputra Agro Persada Tbk (TAPG) dan PT Dharma Satya Nusantara Tbk (DSNG) secara tahunan kedua emiten mencatatkan pertumbuhan positif.

Baca selanjutnya di :",STAA
"12 Nov 22, 08:07","@PemulungCuann CPO Berita nya keluar juga di online bro

random tag:
$STAA $LSIP $CPO $GOTO

sumber:
https://cutt.ly/OMdGING",STAA
"11 Nov 22, 19:43","@Cuan3tik Senin kayak y lanjut nih,ada berita positif $CPO,emiten Sawit bakal ramai $BWPT $STAA",STAA
"11 Nov 22, 17:20","@sture27 tes resis di 1.170 gan,kalau bisa jebol bakal lanjut kenaikan nya $STAA",STAA
"11 Nov 22, 10:46","Ditutup di kisaran middle line dari channel-nya, $STAA berpeluang mengulang pergerakan sebelumnya yang kemudian memasuki sisi atas channel sekaligus untuk menguji upper line serta garis MA60 yang mulai berhimpit.

Disclaimer On

random
$GOTO $STAA $SCMA",STAA
"10 Nov 22, 22:21",@sture27 wah kode nih utk $EMTK $SCMA $STAA 🤣,STAA
"10 Nov 22, 14:42 · Edited on 10 Nov 22, 14:49",$STAA haka,STAA
"10 Nov 22, 14:27",$MKTR ayo cuss doank seperti $STAA sesama kelapa sawit kok melempem sih sahamnya.,STAA
"10 Nov 22, 08:47","Asyik,hari ini $STAA bisa dapat harga bagus lagi nih",STAA
"9 Nov 22, 23:11",Banyakin send info soal $STAA biar tau sejauh mana perkembangannya 👍🏻 target 1400 harus jalan tahun depan ini halahhh lama,STAA
"9 Nov 22, 23:10",@pecintamoney longterm gpp yg penting sahamnya sehat $STAA,STAA
"9 Nov 22, 23:08",@PemulungCuann iyaa benerr jugaa intinya yg penting cuan 👍🏻 kalo bisa berkali kli lipat semoga $STAA bisa kasih lebih,STAA
"9 Nov 22, 23:04",@PemulungCuann wahhh mental juara tapi kalo $STAA bisa uptrend tahun depan wkwk,STAA
"9 Nov 22, 19:57",Hold sampe cuan melebar di $STAA om mumpung sektor CPO diminati,STAA
"9 Nov 22, 19:57",$CTRA sma $STAA nyerangnya bikin bingung🥴 semoga naik drastis,STAA
"9 Nov 22, 19:55",Mau satu emiten atau dua emiten sama aja gw fokusnya di $STAA juga bisa cuan kalo emitenny bener,STAA
"9 Nov 22, 19:55",@Sarahce hahahha prahh sih ini kudu diliatin juga sampe dasarnya $STAA tpi emnurutku ini udah perusahaan gede banget,STAA
"9 Nov 22, 19:54",Ganass kalii $STAA tapi prosesnya masih jalan disitu2 aja but harga saham semoga melonjak naik buat tahun dpan,STAA
"9 Nov 22, 19:53",$STAA bakal naikk gan justru ini waktu khusus but ngisi daya🚀,STAA
"9 Nov 22, 19:51",Lagi diskonan cocok buat di serok $STAA,STAA
"9 Nov 22, 19:51",@Sarahce cuan yg penting gan selama $STAA bisa kasih cuan lebih bakal ngisi teruss,STAA
"9 Nov 22, 18:19",@pecintamoney udah lama juga hold di $STAA nunggu🚀🚀,STAA
"9 Nov 22, 18:17",$STAA masih di era diskon tapi uptrendy kpn,STAA
"9 Nov 22, 18:15",Ini $STAA knpa downtrend yahh gmna ini para suhu tolong penjelasannya wkwk,STAA
"9 Nov 22, 17:39","Sumber Tani Agung ($STAA) Kembangkan Bisnis Hilirisasi Sawit, Ini Strateginya

Emiten perkebunan PT Sumber Tani Agung Resources Tbk. (STAA) mulai merealisasikan ekspansinya pada hilirisasi produk sawit.

Berdasarkan keterangan resmi perusahaan pada Rabu (9/11/2022), Head of Investor Relation STAA Edward Wijaya mengatakan perusahaan mulai mengarahkan fokusnya pada pengembangan di sektor hilir.

“Untuk menjalankan komitmen ini, kami sudah melakukan beberapa praktik hilirisasi di industri pabrik pengolahan inti sawit, pabrik ekstraksi ampas inti sawit, hingga membangun pabrik downstream,” jelas Edward.

“Kami akan fokus pada pengembangan nilai tambah produk-produk melalui hilirisasi dan diversifikasi basis pelanggan, selain tetap secara konsisten terus mengembangkan dan memperluas lahan kebun sawit melalui akuisisi strategis. Oleh karena itu, kebutuhan hingga hilirisasi harus tetap terpenuhi dari sisi hulunya,” jelas Edward.

Dengan rencana pertumbuhan hilirisasi, STAA juga mengantisipasinya ekspansi sisi hulu. Ia mengatakan, akuisisi ini sejalan dengan salah satu strategi bisnis kami yang telah disampaikan kepada investor publik saat STAA melakukan IPO pada Maret 2022 lalu.

Baca selengkapnya di :",STAA
"9 Nov 22, 16:02 · Edited on 9 Nov 22, 16:02",siap2 distribusi ndarr $STAA,STAA
"9 Nov 22, 15:38",@andytsai Thx update info y.$BABP $STAA,STAA
"9 Nov 22, 12:25","@Bassura Yah ini psikologi ritel, kl turun terus ga berani serok. Kl sideways juga males serok. Giliran naik dikejar2, nanti pas ambles nyalahin bandar. Pdahal diri sendiri yg fomo. $STAA $LSIP $AALI $GZCO",STAA
"9 Nov 22, 12:10","News Update
👉 IHSG sesi I ditutup naik 0,18% ke posisi 7,062
👉 GAPPRI berharap Dirjen Bea Cukai memberantas peredaran rokok ilegal, bukan menaikkan tarif cukai.
👉 Kredit macet di Pinjol menggembung, Tembus nilai Rp 1,49T.
👉 Right Issued sepi peminat, demi kelangsungan proyek $ADHI berencana memenuhi kebutuhan dengan dana sendiri atau dana pinjaman.
👉 Cathay Financial (Taiwan) terekam melepas puluhan juta kepemilikan saham $MAYA dalam 2 bulan.
👉 Terus berekspansi, menjajaki pembicaraan dengan calon investor dalam pengembangan industri hilir produk sawit secara global.
👉 meraih Laba bersih Rp 57,5M pada kuartal III-2022, meroket 897,17% secara yoy.
👉 Serapan Capex IT sudah mencapai 65% pada Oktober 2022.",STAA
"9 Nov 22, 11:41","@Anditajaya sedikit saran, kalo mau instan depo di link zeus mas, pasti cepet profit nya $STAA",STAA
"9 Nov 22, 11:40",@StockbitNews prospek $STAA kedepan bakal kinclong nih,STAA
"9 Nov 22, 10:55","Sumber Tani Agung (STAA) Kembangkan Bisnis Hilirisasi Sawit, Ini Strateginya
Emiten perkebunan PT Sumber Tani Agung Resources Tbk. (STAA) mulai merealisasikan ekspansinya pada hilirisasi produk sawit.Berdasarkan keterangan resmi perusahaan pada Rabu (9/11/2022), Head of Investor Relation STAA Edward Wijaya mengatakan perusahaan mulai mengarahkan fokusnya pada pengembangan d...",STAA
"9 Nov 22, 10:02 · Edited on 9 Nov 22, 10:04","$STAA cenderung masih bergerak di area konsolidasi dengan peluang uji kembali MA60 di kisaran 1190. Break dari level tersebut arahnya 1240 hingga 1280 sebagai resisten-resisten terdekatnya. Stochastic oscillator bergerak di atas area oversold menanti aksi beli yang menciptakan goldencross signal.

Disc On

$LSIP $STAA $CPO",STAA
"9 Nov 22, 05:13 · Edited on 9 Nov 22, 05:14","$DSNG @DSNG

$SSMS $LSIP $AALI $STAA

Source file: https://cutt.ly/ZN5h6Qy",STAA
"9 Nov 22, 01:07",@Bassura .. iya bro . Saya juga heran kok $STAA ini banyak yang rekomen ? Istimewanya karena baru IPO saja,STAA
"9 Nov 22, 00:12",Hari ini lumayan IPO $OMED $CBUT $BSBK sdh cuan.. mudah2an sektor CPO $STAA $LSIP menyusul ya,STAA
"8 Nov 22, 23:59","@pecintamoney hari ini ada pendatang baru $CBUT, mudah2an $STAA ngikutin jejaknya",STAA
"8 Nov 22, 09:50",Laporan Bulanan Registrasi Pemegang Efek [STAA],STAA
"7 Nov 22, 17:36",@elokjingga serius ini gan? $STAA nungguin banget buat emiten satu ini menuju utara,STAA
"7 Nov 22, 17:35","ekspor CPO selalu diperbincangkan tapi kenaikan sahamnya gmna nih bakal ARA ga? Hmm
random ask $STAA",STAA
"7 Nov 22, 17:30",baru tau $STAA saham syariah,STAA
"6 Nov 22, 22:15","@uncletan Pastinya ini. Ane abis cek juga, kl dana IPO $STAA itu buat modal bisnis. Cocok buat diinvest.",STAA
"6 Nov 22, 09:18",@manteps Dah lah pilih yg jelas aja $STAA hehe.. Tinggal menanti terbang nya aja ini.,STAA
"6 Nov 22, 09:15",@manteps Mantap. $STAA juga ada akuisisi perkebunan dengan lahan seluas 6.000 hektar. Prospek makin bagus kedepan.,STAA
"6 Nov 22, 09:07",@Sarahce cakep buat pilihan invest saham CPO. Drpada bingung mau yg mana. Mending $STAA bisa jadi pantauan terus.,STAA
"6 Nov 22, 09:02","Selain Pabrik Kelapa Sawit (PKS), $STAA memiliki Pabrik Pengolahan Inti Sawit (KCP) dan Pabrik Ekstraksi Ampas Inti Sawit (SEP) melalui anak usaha PT. Karya Serasi Jaya Abadi (KSJA) yang terletak di Tebing Tinggi, Sumatera Utara. Kedua pabrik ini merupakan pabrik pemrosesan Inti Sawit (PK) dan turunannya Ampas Inti Sawit (PKE) untuk menghasilkan Minyak Inti Sawit (PKO) yang umumnya digunakan untuk pembuatan produk makanan seperti es krim dan Palm Kernel Meal (PKM) yang digunakan sebagai pakan ternak.

Sumber : Channel SB STAA",STAA
"6 Nov 22, 09:00","Pembebasan Tarif Pungutan Ekspor CPO Diperpanjang, Pengusaha Sawit Riang

JAKARTA - Pemerintah baru-baru ini mengumumkan perpanjangan kebijakan pembebasan tarif pungutan ekspor (PE) minyak kelapa sawit mentah atau crude palm oil (CPO) hingga Desember 2022. Perpanjangan penetapan PE menjadi USD0 per metrik ton (MT) ini tentunya disambut gembira para pengusaha kelapa sawit di Tanah Air. Ketua bidang Komunikasi Gabungan Pengusaha Kelapa Sawit Indonesia (GAPKI) Tofan Mahdi menjelaskan, dari total produksi sawit nasional, sekitar 70% terserap oleh pasar ekspor. Terlebih lagi dengan konfilik Rusia-Ukraina yang tak kunjung reda, permintaan minyak sawit Indonesia meningkat lantaran negara tersebut mengalami kekurangan pasokan minyak biji bunga matahari. Maka, dengan pembebasan pungutan ekspor sebesar USD0/MT ini semakin menggairahkan para pengusaha kelapa sawit.

Baca selengkapnya di :

Good news buat saham2 CPO. Siap2 harganya meluncur naik.",STAA
"5 Nov 22, 18:19",@fajark di kisaran harga yang sama masih bisa kita bandingkan $STAA dengan $LSIP,STAA
"5 Nov 22, 18:02 · Edited on 5 Nov 22, 18:05","$STAA $AALI $LSIP $SIMP minggu depan bakal naik sepertinya ni

Harga referensi produk minyak kelapa sawit (Crude Palm Oil/CPO) untuk penetapan bea keluar (BK) periode 1–15 November 2022 adalah USD 770,88/MT. Nilai ini naik 7,98 persen atau USD 56,99 dibanding periode 16—31 Oktober 2022.

Peningkatan tersebut berdampak pada naiknya BK CPO periode 1—15 November 2022 menjadi sebesar USD 18/MT, sesuai Kolom 3 Lampiran Huruf C pada Peraturan Menteri Keuangan Nomor 123/PMK.010/2022.

Harga Referensi tersebut sebagaimana tercantum dalam Keputusan Menteri Perdagangan Nomor 1460 Tahun 2022 tentang Harga Referensi Crude Palm Oil yang Dikenakan Bea Keluar dan Tarif Layanan Badan Layanan Umum Badan Pengelola Dana Perkebunan Kelapa Sawit.

Selain itu, minyak goreng (Refined, Bleached, And Deodorized/RBD Palm Olein) dalam kemasan bermerek dan dikemas dengan berat netto ≤ 25 kg dikenakan BK USD 0/MT dengan penetapan merek sebagaimana tercantum dalam Keputusan Menteri Perdagangan Nomor 1462 Tahun 2022 tentang Daftar Merek Refined, Bleached, And Deodorized (RBD) Palm Olein dalam Kemasan Bermerek dan Dikemas dengan Berat Netto ≤ 25 Kg.

“Saat ini harga referensi CPO mengalami peningkatan yang menjauhi ambang batas sebesar USD680/MT. Untuk itu, Pemerintah mengenakan BK CPO sebesar USD 18/MT untuk periode 1—15 November 2022,” kata Plt. Direktur Jenderal Perdagangan Luar Negeri Didi Sumedi dalam siaran persnya.

Peningkatan harga referensi CPO dipengaruhi beberapa faktor, di antaranya penurunan pasokan dari Indonesia dan Malaysia karena meningkatnya curah hujan, konflik Ukraina dan Rusia yang memanas, rencana negara-negara OPEC+ untuk mengurangi produksi minyak mentah dunia sebesar 2 juta barel per hari mulai November 2022, serta penurunan harga minyak nabati lainnya seperti kedelai dan minyak canola.

Source :",STAA
"5 Nov 22, 14:26","Kenapa stagnannya sedikit lama apakah ada persiapan buat Tahun depan gmna nihh guyss
$STAA",STAA
"5 Nov 22, 14:22",$PALM udah ga CPO lagi kn yaa gan skrg yg lagi dibincangin CPO emitenny $STAA,STAA
"5 Nov 22, 14:16",Stabilnya jangan kelamaan tapi $STAA yukk naiklahh drastis kalo bisa hueheh,STAA
"5 Nov 22, 14:07",Lahh iki emitan $STAA sawit toh yoo mbo naiknya ARA lah yokk akhir tahun ini,STAA
"5 Nov 22, 14:01",$STAA ga main nyangkutan kan gan udah sering kemakan bandar 🤣 tapi klo emiten sawit sih ga mungkin bisa digulung bandar,STAA
"5 Nov 22, 13:54",Iyaa nih $STAA masih sideways itu saham lagi pda nyiapi apa yahh 🤔,STAA
"5 Nov 22, 13:53",kalo sampe akhir tahun $STAA masih sideways gmna nih gan ada kemungkinan Tahun depan bakal nanjak?,STAA
"5 Nov 22, 13:49",@YouhanaEndear $BUKA sma $STAA ada apa dengan 2 saham ini gengs?,STAA
"4 Nov 22, 17:49","yang punya lahan luas,siap panen raya seperti $STAA",STAA
"4 Nov 22, 16:20","@blackmon14 kamsia om, Stockpick nya cuan di $BRPT👍

random
$BUKA $STAA",STAA
"4 Nov 22, 12:59","Lumayan hari ini Cuan dari $PBRX.
Cuannya bisa AVG down saham CPO


$LSIP $STAA",STAA
"4 Nov 22, 10:01",$EXCL $STAA $ADMR $TINS sepi sepi aje bosku..,STAA
"4 Nov 22, 08:56",@imentlovers hahahah biar makin cuan di $STAA,STAA
"4 Nov 22, 08:55",@PemulungCuann hiya sikat lagi gan sesi 1 jumat berkah $STAA,STAA
"4 Nov 22, 08:54","@PemulungCuann iya ni, mesinnya belum panas jadi belum di serok $$STAA",STAA
"4 Nov 22, 00:21",$STAA,STAA
"4 Nov 22, 00:15",@atmarantiningtyas $AALI sama $STAA paling stabil sih,STAA
"4 Nov 22, 00:13","jangan lupa cicil beli $STAA lg, udah mulai naik2 tuh",STAA
"3 Nov 22, 17:27","Harga CPO dibulan Desember dalam 4 tahun terakhir historical nya selalu hijau.Menariknya harga di tahun 2022 ini sudah berada di atas harga support kuatnya.
Jika melanjutkan kenaikannya maka potensi Risk nya lebih rendah dibandingkan Rewards nya.
Kesimpulannya,Harga sekarang masih murah.
Disclaimer On.
Random tag
$LSIP $STAA $TAPG $SSMS",STAA
"3 Nov 22, 17:03","@PutroUtomo sudah punya di $STAA Gan,tinggal nunggu momentum sawit terbang🫰",STAA
"3 Nov 22, 17:00","$ANJT aw ayo sawit Indonesia maju, biar ga impor Mulu beli saham sawit yang masih murah murah aja $TAPG $STAA $AALI di antara ini yang masih murah jelas ANJT..",STAA
"3 Nov 22, 16:49","@WinStockTrade Dapat om.
$ENRG $STAA $BUMI besok ada potensi lanjut lagi kah?",STAA
"3 Nov 22, 14:55","$CBUT $STAA

rekomen",STAA
"3 Nov 22, 13:16",@Christovorus11 $STAA 2 hari ini lagi di Akum,STAA
"3 Nov 22, 11:39",@YouhanaEndear mantap dikasih murah dulu nih $STAA sebelum di bawa naik,STAA
"3 Nov 22, 11:34",@arka89 mayan dapet suntikan di 1.115 lagi pagi2 $STAA,STAA
"3 Nov 22, 10:22",$STAA panasin minyak gorengnya buat goreng bakwan..,STAA
"3 Nov 22, 07:20","Yup, udah hampir semingguan banyak yg fekomen padahal emiten $CPO banyak yg jauh lebih menarik dari $STAA",STAA
"2 Nov 22, 23:17",$STAA,STAA
"2 Nov 22, 21:05","Banyak Kloningan bandar di saham $STAA waspadalah2 , tidak ad yg istimewa dr emiten ini",STAA
"2 Nov 22, 20:48",$STAA besok siap bid di 1.115 nih,STAA
"2 Nov 22, 16:54",@WinStockTrade terimakasih stockpick nya om.swmoga besok bisa cuan lagi dari $GZCO $STAA,STAA
"2 Nov 22, 10:59",@elokjingga $STAA target ke 1400 an. Emang mesti sabar kl mau cuan puluhan % hahaha,STAA
"2 Nov 22, 08:00","~Pemerintah Perpanjang Gratis Pungutan Ekspor Sawit Sampai Desember~

🌴🌴🌴
Pemerintah memperpanjang pungutan ekspor kelapa sawit dan turunannya sebesar US$0 per metrik ton (MT) alias gratis mulai 1 November 2022 pukul 00.00 WIB sampai 31 Desember 2022.

Ini ada perpanjangan kedua kali. Sebelumnya kebijakan yang diambil pada Juli ini ditetapkan sampai akhir Agustus dan diperpanjang sampai akhir Oktober dan saat ini sampai akhir tahun.

Menteri Koordinator Bidang Perekonomian Airlangga Hartarto mengatakan perpanjangan ini dilakukan karena Harga Indeks Pasar (HIP) biodiesel lebih tinggi daripada HIP solar, sehingga belum ada pembayaran insentif biodiesel.

""Insentif ini kita pertahankan, tarif US$0/MT diperpanjang sampai referensi harga lebih besar atau sama dengan US$800/MT. Karena sekarang harganya masih sekitar US$713/MT, jadi tarif PE US$0/MT berlaku sampai Desember,"" ujarnya dalam keterangan resmi, Senin (31/10).

Kendati demikian, jika sebelum akhir tahun harga referensi CPO naik ke US$800/MT, maka tarif pungutan ekspor US$0/MT otomatis tidak berlaku.

Ia berharap penyesuaian terhadap skema tarif pungutan ekspor bisa memberikan efek keadilan dan kepatutan terhadap distribusi nilai tambah yang dihasilkan dari rantai industri kelapa sawit dalam negeri.

Disamping itu, pemerintah juga memutuskan untuk melakukan percepatan realisasi program Peremajaan Sawit Rakyat (PSR) dengan beberapa hal yang perlu ditindaklanjuti.

Hal itu yakni; melakukan  pembahasan lebih lanjut melalui tim teknis yang melibatkan Kemenko Perekonomian, Kementerian Pertanian, Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional, dan Kementerian Lingkungan Hidup dan Kehutanan, serta BPDPKS.

Selain itu pemerintah juga mendorong penanaman tanaman sela di lahan PSR yang mencakup komoditas jagung, kedelai dan sorgum sebagai bagian dari program ketahanan pangan.

Terkait PSR ini juga perlu dilakukan perbaikan agar selisih harga TBS (tandan buah segar) pekebun mitra dan non mitra semakin mengecil. Pemerintah akan kembali mengkaji kebijakan tersebut pada Desember 2022.

🔗🔗🔗
Source:",STAA
"2 Nov 22, 07:48 · Edited on 2 Nov 22, 07:51","HARGA CPO Landai,Laba SSMS Naik 52 persen

JAKARTA – Emiten perkebunan PT Sawit Sumbermas Sarana Tbk. (SSMS) melaporkan kenaikan kinerja penjualan dan laba bersih pada kuartal III/2022 sekalipun harga CPO melandai. Berdasarkan laporan keuangan perusahaan pada Selasa (1/11/2022), SSMS membukukan laba bersih senilai Rp1,55 triliun sepanjang 9 bulan tahun 2022. Angka tersebut melonjak 51,96 persen dari sembilan bulan pertama tahun 2021 yang sebesar Rp1,02 triliun. Sementara itu, pendapatan SSMS per 30 September 2022 senilai Rp5,1 triliun naik 38,58 persen dari periode yang sama tahun sebelumnya Rp3,68 triliun.



sumber:",STAA
"1 Nov 22, 22:09","Bila kita lihat keseluruhan transaksi di saham STAA, sejak awal tahun hingga 1 Nov 22,maka akan kita temukan bahwa broker ZP berada di posisi net buy tertinggi dengan nilai transaksi bersih sekitar 20 Miliar pada rentang waktu tersebut dengan rata-rata harga belinya berada di 1.141.

Yang beli hari ini dapat harga murah dibawah Bandar🫰

$STAA $LSIP",STAA
"1 Nov 22, 13:53",suntik lagi di harga bawah masseee $STAA,STAA
"1 Nov 22, 08:58","@redmie kebetulan bro ada berita terbaru terkait perpanjangan pembebasan pungutan ekspor CPO.$STAA $LSIP

sumber:
https://cutt.ly/LNR7eBw",STAA
"1 Nov 22, 08:39","Semangat Pagi,
Semoga hari ini membawa trend positif harga sawit
$STAA $LSIP $CPO
sumber:
https://cutt.ly/tNR8Ids",STAA
"31 Oct 22, 22:43","@blackmon14 dapat dividen dari $SMGR,cuan nya utk beli $STAA $LSIP $CPO",STAA
"31 Oct 22, 18:20",Barbarkan aja skrg di $STAA chart bakal naik di akhir tahun,STAA
"31 Oct 22, 18:18 · Edited on 31 Oct 22, 18:23","@PemulungCuann ngak segampang itu bang, krn hal ini menguasai hajat hidup orang banyak. Popular vote lebih diutamakan bang...

Satu hal lagi, gak ada aksi korporasi group usaha itu sendiri menunjukan mereka tidak yakin masa depan produk mereka bang...

Kl abang pernah baca postingan saya pertengahan 2021 lalu saat hype digital dan CPO lagi menanjak, sampai saya sindir semut diseberang lautan dikeker dan diuber malah gajah didepan mata diabaikan... Dan akhirnya terbukti banyak regulasi menghambat penjualan korporasi dengan menaikan pajak hingga kebijakan HET satu harga.

Astra Group malah ekspansi digital, Salim juga sama, SImas juga sama tp yg mengakuisisi kebun sawit ? Nuul yg ada malah kebun sawit narik duit dari pasar spt IPO dan",STAA
"31 Oct 22, 18:13",@Sarahce aku dri TAPG pindah ke $STAA tpi staa malah belum naik,STAA
"31 Oct 22, 18:09",abiss bahas $STAA coba yg $TAPG om,STAA
"31 Oct 22, 18:07",$TAPG sma $STAA sama sama si sangarnya CPO,STAA
"31 Oct 22, 18:06",Klo $TAPG sma $STAA uda pastii naik om lahh CPO,STAA
"31 Oct 22, 18:05",Ditumpuk dlu nunggu harga naik baru juall metode ini pas banget kalo dilakukan di $STAA untuk saat ini,STAA
"31 Oct 22, 18:04",Luhut emang ambisius🤣👍🏻 lahh nihh yg ambil $LSIP sma $STAA panen desember,STAA
"31 Oct 22, 18:02",Kalo ada seminar gini tolong mention akuu 😍 $ELSA sma $STAA bolehlahh,STAA
"31 Oct 22, 18:01",Akhir tahun melonjakk lahhh $LSIP $STAA,STAA
"31 Oct 22, 17:53","Hari ini Om Putin beraksi.
Harga Sawit pun Ter kontraksi.

https://cutt.ly/wNWZEWE

$STAA $LSIP $CPO",STAA
"31 Oct 22, 17:18",Pengen koleksiii semuaa tapi duitt ga cukup buat semuaa 🤣👍🏻 semogaa cuan meningkat dri $STAA biar bisa ambil yg lain,STAA
"31 Oct 22, 16:43",Digasss tipiss tipiss buat yg modal tipis buat modal teball yoo gass wae $STAA,STAA
"31 Oct 22, 16:42",Kalo Tau bahas $STAA ikut jugaa kemarenn mhmm,STAA
"31 Oct 22, 16:42",$ELSA $STAA 🚀💉,STAA
"31 Oct 22, 16:11","@redmie tenang bro,ada opung LBP yang akan menangani .$STAA $LSIP",STAA
"31 Oct 22, 11:43","@BongReiner Bongski terimakasih $SRAJ cuan lebar.

$STAA $ELSA",STAA
"31 Oct 22, 11:41","@blackmon14 terimakasih materi zoom nya kemarin koh.semoga tambah sukses dan cuan lebar..

$STAA $ELSA",STAA
"31 Oct 22, 07:42","ORANG INI CUAN 12.000 % DARI IPO SAHAM !!!

Lihat para konglomerat ini, mereka berhasil menaikkan kekayaan secara signifikan bahkan ada yang cuan 12.000% dari IPO saham.

Kira-kira siapa saja para konglomerat ini dan perusahaan apa yang mereka miliki?

Selengkapnya silahkan tonton video berikut sampai selesai, klik linknya di bawah👇",STAA
"29 Oct 22, 21:12","banyak akun kloningan bandar $STAA dimari hati2 bwt yg mw masuk , liad komen ny smua pom2 terstruktur",STAA
"29 Oct 22, 21:08",@elokjingga yoih.. mulai ada tanda2 CPO mau jalan nih. go go $PALM $STAA,STAA
"29 Oct 22, 21:07","@Awannnnn Yg sabar, hold $STAA smp akhir tahun, tnggal panen cuan buat taun baruan wkwkwk...",STAA
"29 Oct 22, 21:00","@SusiloRetro bebassss lah. Yg jelas, sektor sawit cepet / lambat akan jalan. $STAA ya udah pasti ngekor.",STAA
"29 Oct 22, 20:55",@YouhanaEndear Yok lah jalan. Udah kangen sm sektor sawit yg manggung $PALM $STAA $SSMS,STAA
"29 Oct 22, 20:53","@manteps Drpda invest ke saham yg ga jelas. Bole lah, duit nganggur taro di $STAA",STAA
"29 Oct 22, 20:43",@fajark Pasti ini bro. Ane yakin dah ama $STAA,STAA
"29 Oct 22, 20:30","Kenalan dulu sama $STAA (Part 2)
Secara teknikal menarik, masih diarea konsolnya. Support kuat 1120, target terdekat 1200.",STAA
"29 Oct 22, 20:28","Kenalan dulu sama $STAA (Part 1)
Yg minat mulai cicil saham CPO, bisa jadi salah satu pilihan emiten kalian nih!",STAA
"29 Oct 22, 20:27","Harga CPO mulai meningkat??
Pantau saham CPO juga ah $AALI $STAA $GZCO",STAA
"29 Oct 22, 20:25","Akuisisi lahan sawit akan meningkatkan produksi Sumber Tani Agung ($STAA) sehingga volume penjualan ikut naik. Alhasil, harga saham dapat terakselerasi.

Baru-baru ini, emiten milik Crazy Rich Medan, Suwandi Widjaja resmi mengambil alih dua perusahaan perkebunan sawit dengan nilai transaksi mencapai Rp306 miliar. Pembelian ini dilakukan melalui dua anak usaha STAA yakni PT Transpacific Agro Industry (TPAI) dan PT Madina Agrolestari (MAL)

Berdasarkan keterbukaan informasi Bursa Efek Indonesia (BEI), STAA melaporkan TPAI dan MAL telah menandatangani perjanjian jual beli saham bersyarat atas 100 persen kepemilikan saham PT Hanuraba Sawit Kencana (HSK) dan PT Sawit Agro Lestari (SAL) pada 26 Agustus 2022. Dua perusahaan yang diambil alih tersebut tidak memiliki hubungan afiliasi dengan STAA.

Sumber :",STAA
"29 Oct 22, 20:17","$STAA patut dilirik lagi nih.
PT Sumber Tani Agung Resources Tbk (Cek : https://cutt.ly/RNvnAUq)

Sektor : Agriculture
Industri : Plantation

Informasi Umum
Ticker : STAA
Tahun Berdiri : 1970
Sektor Bisnis : Perusahaan bergerak di bidang perkebunan kelapa sawit dan usaha pengolahan kelapa sawit.

Informasi IPO
IPO Date : 10 Maret 2022
Total Saham Terdaftar : 10.877.072.000
Saham Pendiri : 10.000.000.000
Saham Penawaran : 877.072.000
Harga Penawaran (IPO) : IDR 600/lembar
Harga Closing (10/10/22) : IDR 1.135/lembar (+89,% dari harga IPO)",STAA
"29 Oct 22, 15:16",@PemulungCuann intinya perusahannya harus untung dua kali lipat bila perlu kaya $STAA,STAA
"29 Oct 22, 15:12",@Bandiman nahh bener jangan lupa ambil hikmatnya selain ambil cuan di $STAA wkwk,STAA
"29 Oct 22, 14:53",@YouhanaEndear pemulung cuan pantengin teruss $STAA jangan kasih kendorr yaa gak gan,STAA
"29 Oct 22, 14:52","Baca Berita,walaupun harga sawit turun,tapi emiten Sawit masih Raup Cuan..
$TAPG $STAA
https://cutt.ly/0NcYp9R",STAA
"29 Oct 22, 14:03","@Sarahce sebaiknya jangan bro, saham STAA sudah di pucuk menurut opini saya.. Dengan Book Value 2x dan dividend yield 0,88% saja dapat dipastikan tidak ada Margin of Safety dalam berinvestasi di saham $STAA

Disclaimer on",STAA
"29 Oct 22, 13:26",Kukasih masukan $PALM $STAA $FAPA jagn kasih keyndorr pokokny semu sahamnya bikin cuan mulu,STAA
"29 Oct 22, 13:25",Chart nya $STAA emang kapan ga menarik lahh harganya naiknya bagus banget,STAA
"29 Oct 22, 13:19",@Pitek CPO lagi bullish trus $STAA lagi naik emang dah cocok bangett buat porto saya 😀,STAA
"29 Oct 22, 13:19",@Christovorus11 TP nya enak ga pke ribet ga pke lama juga $STAA,STAA
"29 Oct 22, 13:17",@Pitek kalo dihold lama gmna gan? $STAA bisa kasih ARA ga yah,STAA
