,comments,date
57,"Skydrugz Corner: Perbandingan Laba dan Luas Lahan Tertanam Emiten Sawit CPO

Ini merupakan lanjutan dari postingan sebelumnya tentang CPO

1. Laba Emiten CPO https://cutt.ly/AMh9qdF
2. Perbandingan luas lahan sawit tertanam http://bit.ly/3EsrhFE

Di postingan kali ini kita akan bahas perbandingan laba dengan luas lahan tertanam emiten CPO. Jika ingin belajar tentang sawit maka bisa baca bukunya Pak Soepadiyo tentang manajemen agrobisnis sawit

Mengapa kita harus membandingkan laba dengan luas lahan tertanam? Itu agar kita bisa tahu seberapa efektif sebuah perusahaan sawit dalam memanfaatkan luas lahan untuk menghasilkan laba.

Selengkapnya:
Disclaimer:







Sebagai peringatan untuk tidak pernah memberikan akses Username dan Password Online Trading kepada orang yang tidak dikenal agar tidak terjadi kasus Jouska jilid 2.","13 Nov 22, 15:52"
58,"""downstream""

Tag $AKRA $UNIC $TBLA $SSMS $LTLS","10 Nov 22, 17:15 · Edited on 10 Nov 22, 17:16"
59,"$SSMS 08 Nov 22
Shareholder : Putra Borneo Agro Lestari
Type : Local
Bought : +22,222,300 (+0.23%)
Current : 649,826,486 (6.82%)
Previous : 627,604,186 (6.59%)","10 Nov 22, 10:14"
60,"Skydrugz Corner: Laba Emiten CPO, Siapa Yang Terbesar

Di postingan sebelumnya, saya membahas tentang pertumbuhan laba emiten CPO. https://cutt.ly/LMewccS

Pada postingan tersebut ada typo harusnya laba SGRO itu naik 58% tapi saya ketiknya turun 58%.

Pada postingan kali ini saya akan berikan rekap laba emiten CPO. Tapi mungkin tidak lengkap datanya karena emiten JARR saya belum baca LK-nya dan PALM saya anggap bukan lagi emiten sawit semenjak mereka ganti lini bisnis.

Untuk mempelajari bisnis sawit bisa baca buku tentang Sawit Untuk Negeri

Bisnis sawit telah memberikan banyak lapangan pekerjaan untuk orang Indonesia. Sudah banyak lahir orang kaya dari bisnis ini. Lalu perusahaan mana yang labanya paling besar?

Selengkapnya
Disclaimer:","10 Nov 22, 07:09"
61,"Pertumbuhan Laba Emiten CPO di Q3 2022

SMAR naik 99%
AALI turun 17%
TAPG naik 227%
DSNG naik 114%
SSMS naik 51%
SGRO turun 58%
BWPT naik 99%
ANJT turun 12%

Dari emiten yang sudah rilis LK Q3 2022 ternyata yang paling jelek kinerjanya adalah dan

Ketika Emiten CPO lain mencatat pertumbuhan laba kumulatif sampai Q3 2022, mereka malah anjlok.

Bahkan yang biasanya jadi pesakitan sawit bisa juga mencatat pertumbuhan laba. Meskipun untuk BWPT lebih cocok disebut sebagai mengurangi rugi.

Dan yang luar biasa adalah laba malah lebih gede dari laba AALI.
TAPG bisa cetak laba 2,3 Triliun sedangkan AALI hanya bisa cetak laba 1,2 Triliun. Apa yang terjadi padamu AALI, laba mu dilewati sama emiten yang baru IPO kemarin sore.

Bahkan pun labanya sudah lebih gede dari AALI.
Hingga Q3 2022 laba SSMS adalah 1,5 Triliun.

Benar-benar roda berputar. AALI yang dulunya raksasa laba kini dilewati oleh SSMS dan TAPG.

Disclaimer:","9 Nov 22, 14:56"
62,"$PNLF turun naek di saham adalah hal biasa, saat naek dan cuan banyak, mungkin banyak dari kita diam-diam aja, tapi saat dia ARB berkali-kali, sebagian dari menjadi ngamok-an, memaki-maki, padahal itu juga tidak membuat emiten yg bersangkutan naek, malah bikin tekanan darah meningkat dan tidak bisa berpikir jernih, sehingga kemungkinan besar akan mengambil keputusan yang bisa berakibat lebih boncos. Normalnya kita membeli sebuah saham adalah berdasarkan perhitungan sendiri, apapun metodenya, mungkin beberapa dari kita mendapatkan rekomendasi dari teman, dukun, group berbayar, atopun pom-poman dari para influencer, namun eksekusi tetap menjadi hak prerogatif kita, jadi semestinyalah apapun resikonya, manis maupun pahit, kita tanggung jawab sendiri, tidak mencari kambing hitam, saham tidak mengenal siapa yg beli dirinya, dan tidak mencintai ato membenci siapapun, dia hanya bergerak mengikuti mekanisme pasar yang ada. Tetap semangat teman-teman, jaga kesehatan selalu, salam cuan...

random tag :","9 Nov 22, 12:00"
63,@SavireErgheiz owalah.. yang mana dulu? ada si $CBUT anaknya $SSMS atau si $MKTR kepunyaan Orang Partai Kuning(?),"9 Nov 22, 08:04"
64,"$DSNG @DSNG

$SSMS $LSIP $AALI $STAA

Source file: https://cutt.ly/ZN5h6Qy","9 Nov 22, 05:13 · Edited on 9 Nov 22, 05:14"
65,"@CondroSu sdh ada, tp blm terkenal produknya https://cutt.ly/mN36j29 $SSMS $CBUT","8 Nov 22, 11:02 · Edited on 8 Nov 22, 11:04"
66,"$IHSG 4 saham pilihan menu trading hari ini $ANTM $SRTG $SSMS $TINS
https://cutt.ly/yN3MgTs","8 Nov 22, 09:12"
67,"Anak Usaha SSMS Raup Dana IPO Rp431 Miliar, Simak Prospek CBUT
Anak usaha PT Sawit Sumbermas Sarana Tbk. (SSMS), PT Citra Borneo Utama Tbk (CBUT) IPO dengan mengantongi dana segar Rp431,25 miliar. Berdasarkan keterangan resmi perusahaan, melalui IPO CBUT menawarkan sebanyak 625 juta saham atau setara dengan 20 persen dari modal ditempatkan dan disetor penuh s...","8 Nov 22, 09:10"
68,"Rekomendasi Saham ANTM, SRTG, SSMS dan TINS oleh MNC Sekuritas | 8 November 2022
MNCS Daily Scope Wave 8 November 2022IHSGIHSG ditutup menguat 0,8% ke 7,102 pada perdagangan kemarin (7/11) dan disertai oleh volume pembelian yang tinggi, namun penguatan IHSG masih tertahan oleh MA60. Apabila IHSG belum mampu menguat kembali ke atas 7,128 sebagai resistancenya, maka diperkirakan ...","8 Nov 22, 08:11"
69,"IHSG Incar 7.128, Rekomendasi Saham ANTM, SRTG, SSMS, TINS
https://bit.ly/147E996, JAKARTA — Indeks Harga Saham Gabungan (IHSG) berpotensi menguat pada perdagangan hari ini, Selasa (8/11/2022). Sejumlah saham direkomendasikan untuk dikoleksi seperti ANTM, SRTG, SSMS, dan TINS.Tim Analis MNC Sekuritas menyebutkan pergerakan IHSG secara teknikal masih tertahan oleh MA6...","8 Nov 22, 07:10"
70,$SSMS GIMANA? CUAN iya kan....,"7 Nov 22, 13:49"
71,"Pembebasan Tarif Pungutan Ekspor CPO Diperpanjang, Pengusaha Sawit Riang

JAKARTA - Pemerintah baru-baru ini mengumumkan perpanjangan kebijakan pembebasan tarif pungutan ekspor (PE) minyak kelapa sawit mentah atau crude palm oil (CPO) hingga Desember 2022. Perpanjangan penetapan PE menjadi USD0 per metrik ton (MT) ini tentunya disambut gembira para pengusaha kelapa sawit di Tanah Air. Ketua bidang Komunikasi Gabungan Pengusaha Kelapa Sawit Indonesia (GAPKI) Tofan Mahdi menjelaskan, dari total produksi sawit nasional, sekitar 70% terserap oleh pasar ekspor. Terlebih lagi dengan konfilik Rusia-Ukraina yang tak kunjung reda, permintaan minyak sawit Indonesia meningkat lantaran negara tersebut mengalami kekurangan pasokan minyak biji bunga matahari. Maka, dengan pembebasan pungutan ekspor sebesar USD0/MT ini semakin menggairahkan para pengusaha kelapa sawit.

Baca selengkapnya di :

Good news buat saham2 CPO. Siap2 harganya meluncur naik.","6 Nov 22, 09:00"
72,$SSMS,"6 Nov 22, 01:17"
73,$LSIP $SIMP $AALI $SSMS Sentimen positif buat emiten CPO?,"4 Nov 22, 20:02"
74,"Rekomendasi Saham ITMG, BRMS, ADRO, SSMS dan SRTG oleh Jasa Utama Capital Sekuritas | 4 November 2022
Jasa Utama Capital Sekuritas 4 November 2022Cheryl TanuwijayaPT Indo Tambangraya Megah Tbk (ITMG)Rekomendasi buy memperhatikan harga Rp 43.500 - Rp 43.550. Volume naik, MACD menguat.Target harga: Rp 45.400Stoploss: Rp https://bit.ly/3U6NNcP Bumi Resources Minerals Tbk (BRMS)Rekomendasi speculative buy mencermat...","4 Nov 22, 08:25"
75,"$CBUT
Citra Utama Borneo berdiri tahun 2013 di Kotawaringin Barat, Kalimantan Tengah bergerak dalam bidang industri pemurnian, pemisahan/fraksinasi dan perdagangan produk kelapa sawit dan turunannya

Harga IPO 690/share dari rentang book building 690-1280 mengindikasikan sepi peminat. Merupakan salah satu anak usaha SSMS, dengan ultimate shareholder perseroan H. Abdul Rasyid AS.

Penjamin emisi efek terdiri dari 4 sekuritas yaitu BRI Danareksa Sekuritas, Maybank Sekuritas Indonesia, Mirae Asset Sekuritas Indonesia dan UOIB Kay Hian Sekuritas dengan full commitment.

Tidak ada periode lock up atas saham-saham milik pemegang saham perseroan saat ini.

Nilai emisi 431.25miliar, rencana penggunaan dana IPO 54% untuk pembangunan refinery extention dan infrastrukturnya yang direncanakan baru selesai di triwulan I 2025, sisanya untuk peningkatan modal kerja.

Dari laporan keuangan dalam prospektus, perusahaan baru mulai mendapat laba sejak tahun 2021.
Jika laba per april’22 disetahunkan maka PER (12/6x59.6)/3.125 sebesar 38.14x
Sampai dengan Juni 2022 perusahaan masih mencatatkan komulatif rugi 92miliar sehingga dari 250miliar modal disetor tinggal tersisa modal 158miliar. Jika dibagi jumlah lembar saham beredar sebelum IPO maka modal yang dikeluarkan pemegang saham lama ( 250/2.5) sebesar 100/share. Sementara Book Value per share perusahaan sebelum IPO (182/2.5) sebesar 72.8/share.
Sesuai harga IPO, publik harus mengeluarkan 690 untuk mendapat satu lembar saham.

Biasakan membaca prospektus agar minimal kita tahu apa yang kita beli#dyor
Semoga bermanfaat.
^endraw^","3 Nov 22, 21:04"
76,"Harga CPO dibulan Desember dalam 4 tahun terakhir historical nya selalu hijau.Menariknya harga di tahun 2022 ini sudah berada di atas harga support kuatnya.
Jika melanjutkan kenaikannya maka potensi Risk nya lebih rendah dibandingkan Rewards nya.
Kesimpulannya,Harga sekarang masih murah.
Disclaimer On.
Random tag
$LSIP $STAA $TAPG $SSMS","3 Nov 22, 17:27"
77,"IPO banyak yang udah mulai pooling. Menarik untuk dicermati.

- $MKTR Pemegang saham nya dan afiliasi grupnya, apakah ada hubungannya dengan parpol 👀. Menjelang 2024 👀.
- $PRAY portfolio dari $SRTG , walaupun hanya sedikit. tapi selain itu, menurut berita ini https://cutt.ly/CNGwC0X GIC juga masuk ke PRAY. FYI, GIC itu dari Singapore.
- $CBUT afiliasi dari $SSMS tapi harga pooling di batas bawah dari bookbuilding.

ikut IPO jangan lupa didoakan (PRAY), dan kalau target price sudah tercapai, jangan lupa CABUT. Untuk sebar info, jaman sekarang sudah ga pakai SSMS, kebanyakan pakai Wasap.

Disclaimer: saya ikut pooling di beberapa IPO ini, kalo rugi ya rugi sendiri. Bukan rekomendasi atau ajakan. Risiko tanggung sendiri. Opini pribadi.","3 Nov 22, 12:05"
78,"@thaliwa $CBUT afiliasi sama $SSMS cukup menarik sih, kalo $PRAY afiliasi sama $SRTG walopun SRTG cuma punya 3% an.

CBUT asal jangan telat CABUT
PRAY sesuai namanya, DOAKAN","2 Nov 22, 20:08"
79,"@Kurdiyan @myone212 ini dividen interim bukan dividen final jadi tidak ada hubungan sama DPR.
Dividen interim dikeluarkan agar meringankan emiten biar tidak besar tahun depan dan kebetulan ada cash lebih. contoh $ASII bagi dividen interim 88 bukan dalam arti DPRnya 10% nantinya.
contoh $GEMS 1 tahun 4x bagi dividen dan $SSMS 1 tahun 5 bagi dividen bukan dalam arti kamu hitung DPR nya dari dividen interim.
Saya marah karena kamu ajarin yang tidak benar dan salah.","2 Nov 22, 19:21"
80,"Last Call...!!

$TAPG $SSMS $JARR","2 Nov 22, 14:04"
81,CPO udah 3 hari positif terus ada apa dengan sahamnya? Masih banyak yg belum bangkit... $AALI $SSMS $TAPG $ANJT,"2 Nov 22, 12:26"
82,"$SMAR hit target 10% di Rp5200 🎯

Karena di @stockbit akun buat trading, bukan buat invest, jd saya lepas setelah sampe target sesuai plan. 🚀

Jual otomatis pake fitur auto order. 👍 Tiba2 prediction hit, saham dah kejual.

Menurut saya SMAR bagus buat dihold lama mengingat LK M9M2022 yg bagus. Apalagi kalo avg < 5000. Suhu tangan dijaga biar selalu dingin. 😂🔥

tag","2 Nov 22, 11:53"
83,"CRUDE PALM OIL FUTURES
CPO Bangkit.
$LSIP $AALI $SSMS","2 Nov 22, 08:27"
84,"~Pemerintah Perpanjang Gratis Pungutan Ekspor Sawit Sampai Desember~

🌴🌴🌴
Pemerintah memperpanjang pungutan ekspor kelapa sawit dan turunannya sebesar US$0 per metrik ton (MT) alias gratis mulai 1 November 2022 pukul 00.00 WIB sampai 31 Desember 2022.

Ini ada perpanjangan kedua kali. Sebelumnya kebijakan yang diambil pada Juli ini ditetapkan sampai akhir Agustus dan diperpanjang sampai akhir Oktober dan saat ini sampai akhir tahun.

Menteri Koordinator Bidang Perekonomian Airlangga Hartarto mengatakan perpanjangan ini dilakukan karena Harga Indeks Pasar (HIP) biodiesel lebih tinggi daripada HIP solar, sehingga belum ada pembayaran insentif biodiesel.

""Insentif ini kita pertahankan, tarif US$0/MT diperpanjang sampai referensi harga lebih besar atau sama dengan US$800/MT. Karena sekarang harganya masih sekitar US$713/MT, jadi tarif PE US$0/MT berlaku sampai Desember,"" ujarnya dalam keterangan resmi, Senin (31/10).

Kendati demikian, jika sebelum akhir tahun harga referensi CPO naik ke US$800/MT, maka tarif pungutan ekspor US$0/MT otomatis tidak berlaku.

Ia berharap penyesuaian terhadap skema tarif pungutan ekspor bisa memberikan efek keadilan dan kepatutan terhadap distribusi nilai tambah yang dihasilkan dari rantai industri kelapa sawit dalam negeri.

Disamping itu, pemerintah juga memutuskan untuk melakukan percepatan realisasi program Peremajaan Sawit Rakyat (PSR) dengan beberapa hal yang perlu ditindaklanjuti.

Hal itu yakni; melakukan  pembahasan lebih lanjut melalui tim teknis yang melibatkan Kemenko Perekonomian, Kementerian Pertanian, Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional, dan Kementerian Lingkungan Hidup dan Kehutanan, serta BPDPKS.

Selain itu pemerintah juga mendorong penanaman tanaman sela di lahan PSR yang mencakup komoditas jagung, kedelai dan sorgum sebagai bagian dari program ketahanan pangan.

Terkait PSR ini juga perlu dilakukan perbaikan agar selisih harga TBS (tandan buah segar) pekebun mitra dan non mitra semakin mengecil. Pemerintah akan kembali mengkaji kebijakan tersebut pada Desember 2022.

🔗🔗🔗
Source:","2 Nov 22, 08:00"
85,"HARGA CPO Landai,Laba SSMS Naik 52 persen

JAKARTA – Emiten perkebunan PT Sawit Sumbermas Sarana Tbk. (SSMS) melaporkan kenaikan kinerja penjualan dan laba bersih pada kuartal III/2022 sekalipun harga CPO melandai. Berdasarkan laporan keuangan perusahaan pada Selasa (1/11/2022), SSMS membukukan laba bersih senilai Rp1,55 triliun sepanjang 9 bulan tahun 2022. Angka tersebut melonjak 51,96 persen dari sembilan bulan pertama tahun 2021 yang sebesar Rp1,02 triliun. Sementara itu, pendapatan SSMS per 30 September 2022 senilai Rp5,1 triliun naik 38,58 persen dari periode yang sama tahun sebelumnya Rp3,68 triliun.



sumber:","2 Nov 22, 07:48 · Edited on 2 Nov 22, 07:51"
86,"Kinclong, Sawit Sumbermas (SSMS) Cetak Laba Bersih Rp 1,5 T
JAKARTA, investor.id - PT Sawit Sumbermas Sarana Tbk (SSMS) mencetak kinerja kinclong di sepanjang sembilan bulan 2022. Ini tercermin dari raihan laba periode berjalan yang diatribusikan kepada pemilik entitas induk sebesar Rp 1,55 triliun. Laba bersih itu meningkat 51% dibandingkan periode kuartal...","1 Nov 22, 15:55"
87,$SSMS bawah dikit laah gw mau naik dar,"1 Nov 22, 14:15"
88,"Harga CPO Landai, Laba SSMS Masih Naik 52 Persen ke Rp1,55 Triliun
Emiten perkebunan PT Sawit Sumbermas Sarana Tbk. (SSMS) melaporkan kenaikan kinerja penjualan dan laba bersih pada kuartal III/2022 sekalipun harga CPO melandai.Berdasarkan laporan keuangan perusahaan pada Selasa (1/11/2022), SSMS membukukan laba bersih senilai Rp1,55 triliun sepanjang 9 bulan tahu...","1 Nov 22, 13:25"
89,"KINERJA EMITEN 9M22

$SMAR
PENDAPATAN Rp57,036.0 miliar (9M22) vs. Rp40,380.1 miliar (9M21)
LABA BERSIH* Rp3,586.2 miliar (9M22) vs. Rp1,794.5 miliar (9M21)

$SPMA
PENDAPATAN Rp2,358.0 miliar (9M22) vs. Rp1,924.9 miliar (9M21)
LABA BERSIH* Rp246.4 miliar (9M22) vs. Rp188.2 miliar (9M21)


PENDAPATAN Rp5,107.7 miliar (9M22) vs. Rp3,688.9 miliar (9M21)
LABA BERSIH* Rp1,552.3 miliar (9M22) vs. Rp1,027.9 miliar (9M21)


PENDAPATAN Rp526.0 miliar (9M22) vs. Rp289.4 miliar (9M21)
LABA BERSIH* Rp224.6 miliar (9M22) vs. Rp106.2 miliar (9M21)


PENDAPATAN Rp351.9 miliar (9M22) vs. Rp297.5 miliar (9M21)
LABA BERSIH* Rp31.7 miliar (9M22) vs. Rp31.8 miliar (9M21)

*Laba bersih yang diatribusikan kepada pemilik entitas induk
Sumber: Emiten,","1 Nov 22, 12:06"
90,"$SSMS
$MTLA
$MAYA
$MFIN
$SMRA","1 Nov 22, 08:23"
91,"Subur Nih! Laba Sawit Sumbermas (SSMS) Tumbuh 51 Persen Jadi Rp1,53 Triliun per September
EmitenNews.com—PT Sawit Sumbermas Sarana Tbk (SSMS) di kuartal III tahun 2022 membukukan laba bersih senilai  Rp1,53 triliun, angka tersebut melonjak 51 persen dari Sembilan bulan pertama tahun 2021 yang hanya Rp1,02 triliun.

Merujuk data laporan keuangan emiten sawit ini yang dimuat pada laman ...","1 Nov 22, 07:41"
92,$SSMS bagus kok,"31 Oct 22, 20:14"
93,Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [SSMS],"31 Oct 22, 19:50"
94,"$SMAR

EPS 2022 vs 2021
Q1 Rp 317 vs Rp 87
Q2 Rp 353 vs Rp 262
Q3 Rp 579 vs Rp 276

DPS 2021 Rp 295

go figure yourself.

🚀 🚀 🚀","31 Oct 22, 19:42"
95,@YouhanaEndear Yok lah jalan. Udah kangen sm sektor sawit yg manggung $PALM $STAA $SSMS,"29 Oct 22, 20:55"
96,"@IkhsanAmandaPutra ya om, saya juga suka TAPG karena tanaman nya muda2 jadi masih panjang perjalanan.
Yang saya tanyakan , apakah tanaman itu juga mengalami depresiasi kalo di akutansi ?
disetarakan seperti mesin produksi atau kendaraan operasional ?

ijin tag emiten sejenis $DSNG $SIMP $SSMS $ANJT $AALI
Mungkin ada yg bisa bantu kasih info. apa di LK mereka juga seperti ini","29 Oct 22, 11:57"
97,Jamber dividen $SSMS ?,"28 Oct 22, 18:37 · Edited on 28 Oct 22, 18:38"
98,"$GZCO - cenderung tertahan di resistance 123 dari rectangle pattern seiring MFI dan Stochastic RSI yang sudah di overbought area. Waspadai adanya pullback atau konsolidasi terlebih dulu. Terlebih jika penguatan tertahan di 123.

Jika ditutup dibawah 123, sebaiknya tahan aksi buy. Tunggu konsolidasi di area support >110

Wait and See/Buy on Support

Target : 130
Resistance : 123
Entry : >110
Stoploss : <107

26/10/2022 11.33 WIB
Phintraco Sekuritas (AT)

-Disclaimer On-","26 Oct 22, 13:13"
99,"$DSNG jangan ketinggalan kereta gaess,,
$TAPG $SIMP $AALI $SSMS","26 Oct 22, 11:07"
100,$SSMS,"26 Oct 22, 08:19"
101,"@goldentrader lah itu 'kan data september, udah lewat.

Sekarang perhatikan charts futures CPO... udah relatif membal. High probability 'bottom'nya sudah terjadi...

Mudah2an saya 'salah' 😂

$ANJT $TAPG $SSMS $CBUT $CSRA","25 Oct 22, 13:43"
102,"Ada di Jalur Hijau, Maybank Sekuritas Akumulasi 437,06 Juta Lembar Saham SSMS
EmitenNews.com—Akhir pekan lalu terjadi perubahan kepemilikan saham cukup signifikan di PT Sawit Sumbermas Sarana Tbk (SSMS), di mana kepemilikan PT Putra Borneo Agro Lestari per 20 Oktober 2022 berkurang dari 11,79 persen menjadi 6,59 persen, sebaliknya kepemilikan Maybank Sekuritas Indonesia ber...","25 Oct 22, 08:25"
103,"$SSMS 20 Oct 22
Shareholder : Putra Borneo Agro Lestari
Type : Local
Sold : -495,234,800 (-5.20%)
Current : 627,604,186 (6.59%)
Previous : 1,122,838,986 (11.79%)","24 Oct 22, 12:32"
104,"$SSMS 20 Oct 22
Shareholder : Maybank Sekuritas Indonesia
Type : Local
Bought : +437,063,000 (+4.59%)
Current : 1,193,084,600 (12.53%)
Previous : 756,021,600 (7.94%)","24 Oct 22, 12:31"
105,"$DSNG pekan lalu lepas di 525, now mulai nyicil lagi lot demi lot di 505, dan pasang jaring di 500 dan 498. Sedikit sedikit aja.

Kalau enggak di DSNG ya paling ke $LSIP

Untuk emiten lain semacam $TBLA GZCO $SSMS $SIMP udah ga ngikutin lagi harganya","24 Oct 22, 10:31"
106,"Rekomendasi Saham HMSP, TBIG dan SSMS oleh Artha Sekuritas Indonesia | 24 Oktober 2022
Artha Sekuritas Indonesia24 Oktober 2022Dennies Christoper JordanPT HM Sampoerna Tbk (HMSP)Rekomendasi: Speculative buyEntry range: Rp 950 - Rp 980Target price: Rp 1.020 - Rp 1.050Stop loss: Rp https://bit.ly/3F9pd6s Tower Bersama Infrastructure Tbk (TBIG)Rekomendasi: Speculative buyEntry range: Rp 2.560 - Rp 2.620...","24 Oct 22, 08:41"
107,"IHSG Berpotensi Naik Tembus 7.000, Rekomendasi Saham ERAA, AKRA, SSMS
Indeks Harga Saham Gabungan (IHSG) diperkirakan kembali menguat pada perdagangan hari ini, Jumat (21/10/2022), di tengah harapan pasar terhadap kenaikan suku bunga Bank Indonesia BI7DRR.Berdasarkan data Bloomberg, IHSG ditutup pada posisi 6.980,65 atau naik 1,75 persen pada Kamis (20/10/2022). Anal...","21 Oct 22, 06:55"
108,"🔓🆒🆔⬆️🔚


Update

#ScreenerDekan™️
Hasil % High to Price Kamis 20 Oktober dari sinyal yang muncul hari ini



: 0.0 %
: 2.4 %
: 0.0 %
: 0.7%
: 4.9 %


Not bad lah

.","20 Oct 22, 23:09"
109,$SSMS hit,"20 Oct 22, 21:35"
110,"$AALI panen prematur? 🌴

$LSIP $SIMP $GZCO $SSMS


https://stockbit.com/post/9848776","20 Oct 22, 18:34 · Edited on 20 Oct 22, 18:34"
111,"$AALI hit my bullish prediction 🚀🚀
Just 1 day.
Follow us now.
$LSIP $SSMS $ADMR $ADRO","20 Oct 22, 16:02"
112,$SSMS yoook tembus ATH yoook,"20 Oct 22, 15:55"
113,"$SSMS, nikmat mana ente dustai...deviden dapat saham nya naik lagi setelah deviden.😁😁😁","20 Oct 22, 15:19"
114,"$DSNG baru masuk 20% dan sudah di atas 500 lagi, Mau TP juga tanggung, R dekat di 510, apakah bakal turun ke 470-480 lagi, ga ada jaminan

kayaknya LK Q3 Dharma Sawit Raya bagus nih kalau lihat harganya mulai bergerak ke atas

Tag teman temannya $LSIP $SSMS $TBLA $AALI","20 Oct 22, 13:51"
115,"@cumancuan Ohh, ic berarti ini meeting budget $SSMS.","20 Oct 22, 08:22"
116,"🎶 🆑💯❌⁉️🆙♨️⭕️🆓

Fokus aja yg ini.

Terdeteksi dalam SINYAL #ScreenerDekan
di SB untuk periode tanggal:

Kamis 20 Oktober 2022

Cukup untuk berlatih di 1 - 2%

Kita tunggu % High to Price sewaktu closing nanti jam 15.00 untuk crosscheck hasilnya yang selama ini fitur SB tidak mengecewakan, bisa dilihat posting sebelumnya.

memaximalkan fitur screener SB yang the best

DisclamerOn: untuk guideline sendiri. bijaklah membaca setiap fitur screener di SB.












.","20 Oct 22, 08:16"
117,@risky666 betul sawit kapanpun gak akan tergantikan. Ane juga pelan2 udah mulai switch dari coal ke sawit yang jelas2 buat jangka panjang sangat menjanjikan. Sawit yo wit $SGRO $UNSP $BWPT $SSMS $GZCO,"19 Oct 22, 13:19"
118,$SSMS sepertinya minggu ini saham-saham yang naik harganya adalah saham yang berhubungan dengan minyak minyakan. Entah itu minyak goreng atau BBM,"19 Oct 22, 09:20"
119,$SSMS Kita nantikan Q3,"19 Oct 22, 09:14"
120,"Rekomendasi Saham ERAA, SSMS dan AKRA oleh Artha Sekuritas Indonesia
Artha Sekuritas Indonesia19 Oktober 2022Dennies Christoper JordanPT Erajaya Swasembada Tbk (ERAA)Candlestick membentuk higher high dan higher low dengan kenaikan volume dan stochastic membentuk goldencross di area oversold mengindikasikan potensi penguatan.Rekomendasi: Speculative buyEntry level: Rp...","19 Oct 22, 09:11"
121,"🔓🆒🆔⬆️🔚


Update

#ScreenerDekan™️
Hasil % High to Price Selasa 18 Oktober dari sinyal yang muncul hari ini

$BOGA : 1.6%
: 1.8 %
: 0.7 %
: 1.6 %


Not bad lah

.","18 Oct 22, 20:55"
122,$AALI $SSMS $CSRA $SGRO mana yg paling menarik,"18 Oct 22, 18:58"
123,$SSMS,"18 Oct 22, 13:33"
124,"Rekomendasi Saham AKRA, PTBA dan SSMS oleh Artha Sekuritas | 18 Oktober 2022
Artha Sekuritas18 Oktober 2022Dennies ChristopherPT Bukit Asam Tbk (PTBA)Mengalami koreksi dan uji level support.Rekomendasi: Speculative buyTarget harga: Rp 4.340–Rp 4.400Entry level: Rp 4.210–Rp 4.270Stop loss: Rp 4.180PT Sawit Sumbermas Sarana Tbk (SSMS)Candlestick membentuk higher high dan h...","18 Oct 22, 08:41"
125,$SSMS just begin..,"18 Oct 22, 06:04"
126,"🎶 🆑💯❌⁉️🆙♨️⭕️🆓

Fokus aja yg ini.

Terdeteksi dalam SINYAL #ScreenerDekan
di SB untuk periode tanggal:

Selasa 18 Oktober 2022

Cukup untuk berlatih di 1 - 2%

Kita tunggu % High to Price sewaktu closing nanti jam 15.00 untuk crosscheck hasilnya yang selama ini fitur SB tidak mengecewakan, bisa dilihat posting sebelumnya.

memaximalkan fitur screener SB yang the best

DisclamerOn: untuk guideline sendiri. bijaklah membaca setiap fitur screener di SB.








.","18 Oct 22, 05:57"
127,$SSMS,"17 Oct 22, 23:23"
128,$SSMS,"17 Oct 22, 22:52"
129,"🔓🆒🆔⬆️🔚


Update

#ScreenerDekan™️
Hasil % High to Price Senin 17 Oktober dari sinyal yang muncul hari ini

$BHAT : 0.0 %
: 1.4 %
: 5.7 %


Not bad lah

.","17 Oct 22, 18:05"
130,"$SSMS 13 Oct 22
Shareholder : Putra Borneo Agro Lestari
Type : Local
Sold : -80,000,000 (-0.84%)
Current : 1,122,838,986 (11.79%)
Previous : 1,202,838,986 (12.63%)","17 Oct 22, 17:09"
131,"Selamat sore sobat resesi,

Dua emiten yang memiliki afiliasi dengan dua calon penghuni baru bursa (kalau jadi IPO) yaitu $SSMS dan $RANC hari ini naik cukup tinggi bila dibandingkan kinerja sektornya.

Namun masih ada satu emiten yang juga terafiliasi dengan calon emiten IPO yang masih nungging berjamaah dengan mayoritas penghuni bursa.

Apakah memang tidak akan bernasib seperti SSMS dan RANC? atau…

lagging?


Salam.

DYOR","17 Oct 22, 16:48"
132,"$SSMS watchlist hit!
$AALI $LSIP","17 Oct 22, 16:21"
