,comments,date
76,"$BWPT Fundamental solid,,kinerja perusahaan naik.
tinggal nunggu waktu saja,,semoga secepatnya bisa terangkat naik harga sahamnya.
tag juga $DSNG $STAA $SSMS $AALI $SSMS.
Berani Akum dari sekarang,,takut ketinggalan naiknya,,mumpung harganya masih segini semoga saja gak butuh waktu lama akan naik mengikuti kinerja dan fundamental nya.","21 Nov 22, 14:23"
77,$CPO ihns??? $LSIP $AALI $CSRA $TAPG,"21 Nov 22, 12:30"
78,$AALI labanya jelek bgt ini aali,"20 Nov 22, 09:10"
79,Bersabar Bro ini adalah ujian$AALI😀,"19 Nov 22, 08:03"
80,$AALI 🙃🙃🙃🙃,"18 Nov 22, 23:18"
81,"$TAPG$AALI out aja lah akhirnya, dri bulan april menunggu di saham ini ga kemana² harga nya cape doang gaes, bersihin porto beralih ke kontruksi keknya","18 Nov 22, 14:51 · Edited on 18 Nov 22, 14:55"
82,"$GZCO
HERE WE GO!

Open = Low!? + Break Lowerband!?

spec buy area 113-117
Take Profit
1. 123-125+! midband area
2. 130-135+! Upperband area

disclaimer on

izin tag","18 Nov 22, 10:13"
83,"$PTRO RUPSLB 2022

Random tag : $INDY $ITMG $ASII $AALI

https://cutt.ly/qMOSzhy","18 Nov 22, 01:34"
84,"CHINA BELI CPO 1 JUTA TON !!! Ini SAHAMNYA !!!

Minggu kemarin ada berita positif untuk emiten CPO dimana China yang merupakan salah satu negara dengan konsumsi CPO terbesar di dunia sudah menandatangani untuk membeli 1 Juta ton CPO untuk tahun depan.

Di video kali ini kita akan review sekilas mengenai saham CPO terutama mengenai update kinerja kuartal III-2022

Kira-kira bagaimana dengan kinerja 5 saham CPO ini?

Selengkapnya silahkan tonton video terbaru kami sampai selesai, klik linknya di bawah👇","17 Nov 22, 07:31"
85,"$ASII Masuk lagi selot, nyicil maksimal di harga 6300. Klo di kasih turun lagi lebih baik.
Target semoga bisa breakout 7.500 tahun depan sebelum bagi dividen. Tapi tergantung ekonomi makro di Indo juga sih. Klo ndak ada resesi yakin bisa breakout resisten 7300-7500.

Mohon anak cucu $AALI $AUTO $UNTR $HEAL bisa lebih berprestasi.","16 Nov 22, 19:10"
86,bingung mau serok mana ??? apanya yg di serok duitnya drmn. 😂. $ASII $BBRI $TLKM $AALI $ANTM,"16 Nov 22, 14:24"
87,"Poland holds emergency security meeting after reports of fatal explosion, as Russian missiles bombard nearby Ukraine

Poland convened an emergency meeting of national security officials on Tuesday, after Polish media reported projectiles killed two people near the border with Ukraine on Tuesday.

Polish officials confirmed the deaths of two people following an explosion in the Hrubieszów district, in eastern Poland. Government spokesman Piotr Muller said teams of experts are clarifying the situation and will work on all night to clear the details of what he called a “serious” situation.

He added that Poland, which is in touch with NATO partners and US counterparts, is increasing the combat readiness of some units in the country.

It remains unclear where the projectiles came from, but they landed in the NATO member’s territory roughly the same time as Russia launched its biggest wave of missile attacks on Ukrainian cities in more than a month.

At the site of the explosion, Polish media showed an image of a deep impact and upturned farm vehicle, near the town of Przewodow, around four miles west from the Ukrainian border.

A local resident told CNN they heard a terrifying “whoosh” as the projectile flew over the town. A caretaker of a local school who said the force of the explosion shook classroom windows approximately 200 meters from the school gates.","16 Nov 22, 05:59"
88,"$LSIP $TAPG $AALI

LSIP 2x Book Value 3000","16 Nov 22, 03:41"
89,"Untuk $DSNG PT Dharma Satya Nusantara, Tbk harganya sudah biasa ajrut-ajrutan volatile naik 9-11%, turun 3-5%. Pekan kemarin sempat Spec Buy 555 dan pasang jemuran di 600 dan habis. Apakah sudah masuk Best Buy di 585? Kalau buat saya belum. Jika saya tertarik untuk mengurangi risiko maka akan coba antri di 560 -540, target jauh 640 dan 770

Untuk emiten ini DSNG kalau harga di bawah 500, harusnya aman ya, kata suhu, tapi kenapa gw malah jadi takut buat full buy sesuai alokasi. Ternyata dia benar sempat bergerak ke 600. Menarik untuk diPANtau keTAT.

tag teman teman sawit nya TBLA SMSM","15 Nov 22, 18:47"
90,@Stockbit User salah satu anak usahanya : $AALI,"15 Nov 22, 10:46"
91,"uang Google AdSense dipake antri $LSIP 1105 eh dikasih lho 🤣

senang-nya 🌴🌴🌴

target 1500 6-9 bulan sampai lah yah 😬

$SIMP $TBLA $AALI

https://cutt.ly/7MxALbj","14 Nov 22, 18:20"
92,$MKTR the next $AALI🤣🤣🤣 bisa gak hayo...?😁😁😁,"14 Nov 22, 13:58"
93,$ANDI Sekedar berbagi https://cutt.ly/ZMzao9c gaskan Tag kakak kelasnya $SIMP $AALI $PALM,"14 Nov 22, 09:46"
94,$AALI hit,"14 Nov 22, 09:15"
95,"Weekly chart star rotation sektor IDXNONCYC relatif terhadap IHSG sebagai pusat rotasi.
bintang saham CPO, $AALI & $LSIP.berpeluang menyusul $DSNG di zona psikologis HOPE. untuk $INDF terlihat melakukan akselerasi di zona GREED, sementara bintang $AMRT yg heboh itu kini terlihat mulai berbelok dari zona GREED ke zona FEAR.
Tutorial & cara membaca weekly star rotation : https://cutt.ly/JMl48kL","14 Nov 22, 07:14"
96,"Skydrugz Corner: Perbandingan Usia Tanaman Sawit Emiten Saham CPO

Ini merupakan lanjutan dari postingan sebelumnya tentang CPO:

1. Laba Emiten CPO https://cutt.ly/AMh9qdF
2. Perbandingan luas lahan sawit tertanam http://bit.ly/3EsrhFE
3. Perbandingan efektivitas laba dan luas lahan emiten sawit https://cutt.ly/2Mk85Rv

Di postingan kali ini saya akan bahas usia tanaman. Jika ingin belajar tentang sawit maka bisa baca bukunya Pak Soepadiyo tentang manajemen agrobisnis sawit

Jangan lupa juga baca buku Sawit Untuk Negeri

Ternyata lebih sulit mencari data usia rata-rata tanaman sawit karena banyak perusahaan sawit yang tidak mencantumkan datanya seperti pada emiten PGUN.

Artikel Selengkapnya
Disclaimer:","13 Nov 22, 22:08"
97,"Skydrugz Corner: Perbandingan Usia Tanaman Sawit Emiten Saham CPO

Ini merupakan lanjutan dari postingan sebelumnya tentang CPO:

1. Laba Emiten CPO https://cutt.ly/AMh9qdF
2. Perbandingan luas lahan sawit tertanam http://bit.ly/3EsrhFE
3. Perbandingan efektivitas laba dan luas lahan emiten sawit https://cutt.ly/2Mk85Rv

Di postingan kali ini saya akan bahas usia tanaman. Jika ingin belajar tentang sawit maka bisa baca bukunya Pak Soepadiyo tentang manajemen agrobisnis sawit

Jangan lupa juga baca buku Sawit Untuk Negeri

Ternyata lebih sulit mencari data usia rata-rata tanaman sawit karena banyak perusahaan sawit yang tidak mencantumkan datanya seperti pada emiten PGUN.

Artikel Selengkapnya
Disclaimer:","13 Nov 22, 22:08"
98,"$AALI $LSIP $DSNG $PTDU $ASII

https://cutt.ly/RMkZO6R","13 Nov 22, 20:21"
99,"Baca artikelnya lengkapnya di situs https://cutt.ly/wMkTY66
https://cutt.ly/EMkTzcv

$DSNG $TAPG $LSIP $STAA $AALI semua datanya ada","13 Nov 22, 18:38"
100,"@DewiWulandari321 $LSIP ada..96K+ ha.
bapak nya $SIMP 250K+ terluas setelah $AALI","13 Nov 22, 08:38 · Edited on 13 Nov 22, 08:39"
101,"Thanks buat infonya, kalau boleh umur rata rata pohon sawit tiap emiten disertakan juga wak $AALI $DSNG $TAPG $BWPT","13 Nov 22, 07:55"
102,"Skydrugz Corner: Luas Lahan Tertanam Emiten Sawit CPO

Ini merupakan lanjutan dari postingan sebelumnya tentang CPO

1. Laba Emiten CPO https://cutt.ly/AMh9qdF

Di postingan kali ini kita akan bahas luas lahan tertanam emiten CPO. Jika ingin belajar tentang sawit maka bisa baca bukunya Pak Soepadiyo tentang manajemen agrobisnis sawit https://cutt.ly/qMh9xht

Luas lahan tertanam itu adalah luas lahan yang sudah ditanami oleh perusahaan baik tanaman yang produktif maupun tanaman yang belum menghasilkan. Untuk cadangan lahan saya tidak masukkan dalam data. Namun data yang saya sajikan ini bersumber dari beberapa tempat.

Selengkapnya
Disclaimer:","13 Nov 22, 06:30 · Edited on 13 Nov 22, 06:30"
103,"Perusahaan Paling ESG Menurut BEI

Saya baru cek situs baru IDX
https://cutt.ly/iMfjGKn

Dan ternyata lumayan keren situs IDX yang sekarang.

Kita bisa cek skor ESG perusahaan. Saat ini baru 78 perusahaan yang ada skor ESG.

Dan skor ESG tertinggi adalah

Kok bisa? Itu sesuai dengan penilaian Morningstar Sustainalytic.

Si paling ESG TINS. Ini TINS tambang ndak pakai oil dan Coal ya? Kok bisa paling ESG ya?

Edited: Ternyata skor ESG makin kecil makin bagus.

Wajar TINS paling jelek skor ESG nya 🙈🙈🙈

Disclaimer:","12 Nov 22, 14:06 · Edited on 12 Nov 22, 14:22"
104,"Portfolio Saham - Floating Profit / Loss: 11 Nopember 2022 (12 saham)
$IHSG
$AALI -29,21%
$AUTO 35,37%
$BEST 10,32%
$BIRD 24,56%
Portofolio Saham (NO SENSOR Lot & Rupiah): https://cutt.ly/6Mpk9MO","11 Nov 22, 19:05"
105,"nabung saham yg pasti-pasti aja

$BBCA $AALI $PTBA $ICBP $SMDR

ada lainnya ndak? 🧐","11 Nov 22, 07:47"
106,"$CPO saatnya melambung, yang mana juga akan menaikkan harga saham perkebunan kelapa sawit. $ANJT $DSNG $AALI $SIMP 🌴📈🐂🇲🇨","11 Nov 22, 06:59"
107,"$AALI CPO mengapa runtuh?

$LSIP $TAPG $DSNG $SIMP dll.","10 Nov 22, 18:19"
108,"Astra Agro Lestari Tbk PT $AALI ..Slow..dan batasi resiko..tahunan ada deviden kok
https://cutt.ly/CMr2irt","10 Nov 22, 17:42"
109,"[BERITA AALI 10 NOVEMBER 2022]
Info Saham Terbaik Link Di Bio! 💰

LABA AALI MENURUN ?❗️

PT Astra Agro Lestari Tbk ($AALI) mencatat penurunan pendapatan dan laba bersih selama sembilan bulan pertama 2022.

Berdasarkan laporan keuangan yang dirilis Bursa Efek Indonesia (BEI), hingga kuartal III-2022, emiten sawit Grup Astra ini mencatatkan pendapatan Rp 16,51 triliun, turun 8,32% dari periode yang sama tahun lalu yang sebesar Rp 18,01 triliun.

Penurunan pendapatan ini juga berimbas pada penurunan laba bersih perusahaan. Per kuartal III-2022, AALI mencatatkan laba yang dapat diatribusikan kepada entitas induk alias laba bersih sebesar Rp 1,21 triliun, turun 17,12% dari periode sama tahun sebelumnya Rp 1,46 triliun.

Perseroan mencatat beban umum dan administrasi hingga kuartal III 2022 naik 5,69% menjadi Rp 657,29 miliar jika dibandingkan dengan periode sama tahun sebelumnya sekitar Rp 621,87 miliar.

Beban pokok pendapatan AALI turun 3,79% menjadi Rp 13,85 triliun jika dibandingkan dengan periode sama tahun sebelumnya Rp 14,40 triliun. Sementara beban operasional Astra Agro meningkat 28% menjadi Rp 1,92 triliun.

Astra Agro mencatat aset naik menjadi Rp 32,63 triliun hingga September 2022 dari Desember 2021 sebesar Rp 30,39 triliun.

Pada akhir Desember 2021, Astra Agro memiliki total ekuitas Rp 21,17 triliun dan liabilitas sebesar Rp 9,22 triliun. Sementara total ekuitas emiten perkebunan hingga kuartal III 2022 ini mencapai Rp 21,65 triliun dan liabilitas Rp 10,98 triliun.

[INFO SAHAM TERBAIK LINK DI BIO]

Analisa kembali, bukan ajakan membeli dan hanya opini disc on

Pantauan Lain
potensi Berhasil ARA
Hari ini ARB","10 Nov 22, 17:33"
110,"$AALI Paling aman nunggu di awan boilinger bawah dulu, dibawa makin dalem malah bagus buat inves horizon jangka panjang.","10 Nov 22, 15:21"
111,$AALI dr -3% terus +6% dan sekarang normal lg 0% 😅,"10 Nov 22, 15:10"
112,kata orang2 investasi dan trading itu gampang dan sepertinya semua berasa hebat saat pasar bullish bahkan monyet pun bisa untung beli saham. tp gimana skrg saat udah merasakan bearish. investasi dan trading itu mudah bukan??? 😄. random aja : $BSSR $ICBP $BBRI $ELSA $AALI,"10 Nov 22, 09:21"
113,"Skydrugz Corner: Laba Emiten CPO, Siapa Yang Terbesar

Di postingan sebelumnya, saya membahas tentang pertumbuhan laba emiten CPO. https://cutt.ly/LMewccS

Pada postingan tersebut ada typo harusnya laba SGRO itu naik 58% tapi saya ketiknya turun 58%.

Pada postingan kali ini saya akan berikan rekap laba emiten CPO. Tapi mungkin tidak lengkap datanya karena emiten JARR saya belum baca LK-nya dan PALM saya anggap bukan lagi emiten sawit semenjak mereka ganti lini bisnis.

Untuk mempelajari bisnis sawit bisa baca buku tentang Sawit Untuk Negeri

Bisnis sawit telah memberikan banyak lapangan pekerjaan untuk orang Indonesia. Sudah banyak lahir orang kaya dari bisnis ini. Lalu perusahaan mana yang labanya paling besar?

Selengkapnya
Disclaimer:","10 Nov 22, 07:09"
114,"AALI

dekat support MA50
entry 8550 - 8700
SL 8400

disc.on

$AALI $ASII $OILS $JARR","9 Nov 22, 22:30"
115,"$GJTL Pengimpor Gede?

Di postingan sebelumnya sudah dibahas tentang laba GJTL yang hancur lebur karena beban bunga utang dan beban kurs.
https://cutt.ly/ON622D6

Kali ini kita bahas saja terkait beban kurs GJTL. Kok bisa GJTL beban kurs-nya gede.

Jadi GJTL ini adalah anti thesis dari emiten CPO.

Kalau emiten CPO itu bahan baku dan karyawan bayar pakai rupiah, jual produk dapat dollar. Maka wajar saja kalau labanya rata - rata naik di Q3 2022. Yang kinerjanya jelek paling cuma . Sisanya laba terbang semua terutama SSMS SMAR.


Nah kalau GJTL malah beli bahan baku impor, jualan dapat rupiah. Jadi wajar saja kena hantam beban kurs.

Bisa kita lihat pembelian bahan baku supplier luar negeri GJTL naik >50%. Dari hanya 790 miliar saja jadi 1,4 Triliun.


Apa sebenarnya yang diimpor GJTL?

Baru dua dari empat bahan baku pembuatan ban yang dapat dipasok dari industri hulu lokal yakni karet alam dan stearic acid. Sementara itu, sebanyak 75% karet sintetis dan 68% carbon black masih bergantung kepada impor.
Sedangkan 90% dari berat compound ban berasal dari karet sintetis dan carbon black.

Jadi wajar saja kalau GJTL harus banyak impor.


Disclaimer:","9 Nov 22, 17:25"
116,"Pertumbuhan Laba Emiten CPO di Q3 2022

SMAR naik 99%
AALI turun 17%
TAPG naik 227%
DSNG naik 114%
SSMS naik 51%
SGRO turun 58%
BWPT naik 99%
ANJT turun 12%

Dari emiten yang sudah rilis LK Q3 2022 ternyata yang paling jelek kinerjanya adalah dan

Ketika Emiten CPO lain mencatat pertumbuhan laba kumulatif sampai Q3 2022, mereka malah anjlok.

Bahkan yang biasanya jadi pesakitan sawit bisa juga mencatat pertumbuhan laba. Meskipun untuk BWPT lebih cocok disebut sebagai mengurangi rugi.

Dan yang luar biasa adalah laba malah lebih gede dari laba AALI.
TAPG bisa cetak laba 2,3 Triliun sedangkan AALI hanya bisa cetak laba 1,2 Triliun. Apa yang terjadi padamu AALI, laba mu dilewati sama emiten yang baru IPO kemarin sore.

Bahkan pun labanya sudah lebih gede dari AALI.
Hingga Q3 2022 laba SSMS adalah 1,5 Triliun.

Benar-benar roda berputar. AALI yang dulunya raksasa laba kini dilewati oleh SSMS dan TAPG.

Disclaimer:","9 Nov 22, 14:56"
117,"@RichardWelha list $AALI Colek Krya untuk hold jangka panjang…..
$KRYA buat akhir thun , 600-700 psti tembus","9 Nov 22, 13:56"
118,"@Bassura Yah ini psikologi ritel, kl turun terus ga berani serok. Kl sideways juga males serok. Giliran naik dikejar2, nanti pas ambles nyalahin bandar. Pdahal diri sendiri yg fomo. $STAA $LSIP $AALI $GZCO","9 Nov 22, 12:25"
119,@edoardo sama kaya aku kemarin tapi aku malah auto prder $AALI 14 lot gila 😤,"9 Nov 22, 11:10"
120,$AALI,"9 Nov 22, 10:07"
121,"$AALI
uji resisten!
pattern valid kalau breakout
next resisten 9450
support 8350

disclaimer on","9 Nov 22, 07:21"
122,"hai kak mau nanya ada yang pernah ngalamin auoto reject order tiba dana yang kita order di stokbit hilang begitu aja. jadi aku kmrn open order , pas hari ini aku chek auto reject order dana yang kemarin di order hilang tidak kembali ke balance saldo, mungkin ada yang pernah mengalami. atau inu peringatan karen securitas stokbit tidak bagus dan aman. bisa bantu jelaskan .. RandomTag $BBCA #$AALI $ADHI $ADMF $ADES","9 Nov 22, 07:21"
123,"$DSNG @DSNG

$SSMS $LSIP $AALI $STAA

Source file: https://cutt.ly/ZN5h6Qy","9 Nov 22, 05:13 · Edited on 9 Nov 22, 05:14"
124,@imentlovers mulai lirik2 $LSIP sm $AALI di saat emiten satu ini mulai suram,"8 Nov 22, 20:48"
125,"$AALI fyi ... mid-term outlook
Palm oil faces headwinds amid China lockdowns, EU phaseout
https://cutt.ly/qN4yAjn

BALI, Indonesia -- Market uncertainties and slowing economies are clouding the outlook for global palm oil demand, with prices expected to decline next year after having hit record highs in the wake of Russia's invasion of Ukraine.

Some industry players and analysts who gathered at the Indonesia Palm Oil Conference on the resort island of Bali last week forecast that Malaysian palm oil futures for delivery in three months -- a global benchmark of the commodity -- to hover between 3,500 ringgit ($738) and 5,000 ringgit per tonne through the first quarter of 2023.

The price stood at around 4,400 ringgit per tonne in the past week after hitting 7,000 ringgit between March and May. The record prices occurred as the Russia-Ukraine fighting disrupted delivery of sunflower oil, of which Ukraine is a top producer, sending prices of global vegetable oils soaring.

It also prompted Indonesia, the world's largest palm oil producer, to impose a three-week ban on exports of the commodity between April and May amid a domestic cooking oil crisis.

""Historically, the current prices are still high and will remain stable until the end of the year,"" Fadhil Hasan, head of foreign affairs at the Indonesian Palm Oil Association (Gapki), told conference participants on Friday. However, citing a correlation between the global economic situation and palm oil prices, he added that they are expected to fall in 2023 ""due to weak demand from ... declining economic growth.""

Demand from China, the largest importer of Indonesian palm oil, is expected to remain under pressure over the next year as long as Beijing maintains its zero-COVID policy. Data from Gapki shows China's imports of Indonesian palm oil fell 30% this year as of the end of August to around 3 million tonnes versus the same period in 2022.

The China decline is partially offset by demand from India and Pakistan -- the second- and third-largest importers of Indonesian palm oil -- which is expected to remain strong over the next few years.

Still, palm oil prices are facing further downward pressure over the medium and long term as European Union opposition to the commodity due to environmental concerns continues to gain steam, especially for use in biofuel.

The EU under its Green Deal policy has adopted proposals to cut its net greenhouse gas emissions at least 55% by 2030 compared with 1990 levels -- including through a gradual phaseout of biofuel feedstocks with high deforestation risks such as palm oil. EU governments and the bloc's parliament are reportedly planning the next round of negotiations on a new EU anti-deforestation law this week, which could accelerate the phaseout.

Gapki expressed concerns over repercussions in Indonesia's palm oil industry. ""Either [the] EU doesn't understand the existential threat that the law will cause to millions of Indonesian small farmers, or it simply doesn't care,"" the association said in a written statement on Friday, adding that palm oil farmers ""will be blocked from the EU market, damaging Indonesia's economic growth and killing jobs.""

Officials in Indonesia and neighboring Malaysia, another major palm oil producer, have repeatedly called the EU's anti-palm oil move ""discriminatory"" and ""protectionist,"" slamming the use of ""palm oil free"" labels in food products and other items sold in European supermarkets.

James Fry, founder and chairman of British consultancy LMC International, told the Bali conference that EU imports of palm oil for food this year have stabilized, as users seemingly turned to it after Russia blocked the Ukrainian sunflower oil trade. However, nonfood demand, mainly for biofuel, is falling sharply due to the bloc's palm oil policies.

""So if China is disappointing, the EU as a market for palm oil is a disaster,"" Fry said.

Meanwhile, Thomas Mielke, executive director of German agricultural research company Ista Mielke, said production of other vegetable oils including soybean, rapeseed and canola oils in Latin America, Canada and elsewhere is expected to grow. He added ample supplies of these oils are expected to lead to a ""downward trend"" in prices during the first half of 2023. This poses another downside risk for palm oil, traditionally the cheapest among edible oils. Mielke said palm oil currently accounts for half the world's exports of all vegetable and animal oils and fats.

Increasing production of the other oils also could erode the dominant share of palm oil in the global vegetable oil market, he added, while production is structurally declining in Indonesia and neighboring Malaysia due to the considerable slowdown in expansion of cultivation areas.

""We have acreage limitations, and it will be increasingly difficult to expand production into new areas,"" Mielke said. ""The big challenge for the future is to raise yields per hectare ... in a sustainable way.""

Over the longer term, Indonesia and Malaysia also may face a challenge in India, which is keen to cut edible oil imports. The Indian government has introduced a program to expand by 2026 oil palm plantations to 1 million hectares from 350,000 hectares and annual palm oil production to 1.12 million tonnes from 300,000 tonnes, said B.V. Mehta, executive director of the Solvent Extractors Association of India, at the conference.

Indonesian palm oil producers have expressed hope for their government's biodiesel program to buoy palm oil demand. The program had supported the industry in recent years amid the EU's palm oil policies, prior to coronavirus-related supply disruptions and price hikes that discouraged Jakarta from expanding the biodiesel policy. With palm oil prices now on the decline, the government is reportedly planning to increase palm oil content in the biodiesel mix sold in Southeast Asia's largest economy to 40% from 30%.

Reuters reported that 14 major global food trading companies on Monday detailed a plan at the COP27 U.N. climate summit in Egypt to end deforestation in their supply chains by 2025 for soy, beef and palm oil. Among the companies participating in the move aimed at helping avoid damaging climate change are Cargill, Bunge, Archer Daniels Midland, Louis Dreyfus, JBS of Brazil and China's Cofco International, the news egency said.","8 Nov 22, 17:31"
126,"Kapan $ASII balik lagi ke 7000an 🥲 rilis lapkeu Q3 laba terbang juga sahamnya masih adem ayem aja di 6.400 - 6.500an.. anak2 usahanya padahal terbang semua 😂

$ASII $AALI $AUTO","8 Nov 22, 14:02"
127,"$AALI yuk ah gas ke resist yg deket2 dulu aja

https://stockbit.com/post/10028532
disc on","8 Nov 22, 10:19"
128,"Beijing has quashed hopes for an immediate easing of the country’s rigid zero-Covid restrictions, setting China-linked shares up for more volatile trading on Monday, analysts said.

China’s National Health Commission reiterated the country’s commitment to eliminating Covid-19 at a press conference on Saturday and warned that the situation was set to become even “more severe and complex” as the country entered the winter flu season.

“Practice has proved that our pandemic prevention and control strategy . . . [is] completely correct, and such measures are proven the most economical and effective,” said Hu Xiang, an official with the NHC.","7 Nov 22, 20:10"
129,"🕷️ Laba Astra Group 3Q22 di Kuartal 3 Tahun 2022

$ASII: Astra International mengalami peningkatan kinerja pada 3Q22. Pendapatan tumbuh +29,4% YoY menjadi 77,7 triliun rupiah. Laba kotor tumbuh +28,6% menjadi 17,7 triliun rupiah dan GPM naik menjadi 22,8% (3Q21: 22,4%). Namun, beban pajak naik +41,6% dan bagian laba kepentingan non-pengendali naik +70%. Hal tersebut mendorong laba bersih turun -16,1% menjadi 5,16 triliun rupiah.

Dibandingkan dengan 2Q22 (QoQ), laba bersih turun -54,4%. Pendapatan tumbuh +8,1%, tetapi beban pokok pendapatan naik +11% dan total beban usaha naik +15,4%. Selain itu, terdapat penurunan keuntungan nilai wajar atas investasi pada PT GoTo Gojek Tokopedia Tbk () dari 3,7 triliun pada 2Q22 menjadi 1,08 triliun rupiah pada 3Q22.

Secara kumulatif selama 9M22, laba bersih tumbuh +55,8% YoY menjadi 23,3 triliun rupiah, memenuhi 77,2% dari estimasi konsensus sebesar 30,2 triliun rupiah untuk FY22. Hal ini didukung oleh pendapatan bersih yang tumbuh sebesar +32,2% YoY menjadi 221,3 triliun rupiah (78,7% dari estimasi konsensus sebesar 281,1 triliun rupiah untuk FY22). (IDX)


Kinerja berdasarkan segmen usaha adalah sebagai berikut.

Otomotif. Penjualan mobil Astra secara wholesales pada 9M22 naik +20% YoY menjadi 413.464 unit, diikuti oleh pangsa pasar yang stabil sebesar 55%. Astra sendiri membawahi 7 brand mobil, yakni Toyota, Lexus, Daihatsu, Isuzu, BMW, Peugeot, dan UD Trucks. Di sisi lain, penjualan sepeda motor Astra Honda Motor (AHM) turun -8% menjadi 2,7 juta unit, dipicu gangguan pasokan semikonduktor. Sejalan dengan itu, pangsa pasar turun menjadi 74% dibandingkan 77% pada 9M21.

Alat berat, pertambangan, konstruksi, dan energi, yang dioperasikan oleh United Tractors (). Penjualan alat berat Komatsu tumbuh +107% menjadi 4.534 unit, didorong kuatnya permintaan dari sektor pertambangan. Pangsa pasar Komatsu juga naik menjadi 28% dibandingkan 21% pada 9M21.

Sementara itu, kontraktor tambang Pamapersada Nusantara mencatatkan penurunan produksi batu bara menjadi 83,2 juta ton (-5%), sedangkan overburden removal naik +10% menjadi 691,5 juta bcm. Penjualan batu bara Tuah Turangga Agung relatif stabil di angka 7,77 juta ton dan volume penjualan emas Agincourt Resources turun -16% menjadi 216 ribu ons.

Agrobisnis, yang dioperasikan oleh Astra Agro Lestari (). Volume produksi CPO turun -14% YoY menjadi 984 ribu ton dan volume penjualan CPO turun -28% menjadi 1,08 juta ton. Namun, harga jual rata rata (ASP) CPO naik +24% menjadi 13,244 rupiah/kg.

Simak Stockbit Snips selengkapnya di sini:","7 Nov 22, 19:36"
130,Laporan Bulanan Registrasi Pemegang Efek [AALI],"7 Nov 22, 18:00"
131,"$AALI Luar biasa tekanan jual AALI, bandar nya tdk mampu angkat, beda kelas dgn bandar LSIP😌","7 Nov 22, 14:52"
132,"setiap orang punya conviction masing2 g usah memaksa argumen sendiri. kan our money our responsibility, tidak perlu harus selalu ikut recomendasi orang tp g punya keyakinan, lebih baik profit sedikit tp hati adem krn tau yg dibeli drpd ntar diajak roller coaster malah mual, malah ganggu active income krn mantengin market seharian. 😄 . random aja : $AALI $ICBP $ITMG $LEAD $ASII","7 Nov 22, 14:25"
133,$AALI fixed hit,"7 Nov 22, 11:40"
134,"$AALI jgn lupa diakum sebelum lewat 8750
disc on","7 Nov 22, 10:17"
135,@fajar11 $AALI,"7 Nov 22, 09:14"
136,$AALI,"7 Nov 22, 09:06"
137,"Weekly chart star rotation sektor IDXNONCYC relatif terhadap IHSG sebagai pusat rotasi.
$UNVR $AMRT mulai melemah dizona GREED, mulai berbelok ke zona psikologis FEAR. sementara $LSIP, $TAPG dan $AALI mulai menguat, dari zona psikologis PANIC menuju Zona Psikologis HOPE.Sehabis PANIC, Terbitlah HOPE!!
Tutorial & cara membaca weekly star rotation : https://cutt.ly/GN10hQT","7 Nov 22, 07:47"
138,"Pembebasan Tarif Pungutan Ekspor CPO Diperpanjang, Pengusaha Sawit Riang

JAKARTA - Pemerintah baru-baru ini mengumumkan perpanjangan kebijakan pembebasan tarif pungutan ekspor (PE) minyak kelapa sawit mentah atau crude palm oil (CPO) hingga Desember 2022. Perpanjangan penetapan PE menjadi USD0 per metrik ton (MT) ini tentunya disambut gembira para pengusaha kelapa sawit di Tanah Air. Ketua bidang Komunikasi Gabungan Pengusaha Kelapa Sawit Indonesia (GAPKI) Tofan Mahdi menjelaskan, dari total produksi sawit nasional, sekitar 70% terserap oleh pasar ekspor. Terlebih lagi dengan konfilik Rusia-Ukraina yang tak kunjung reda, permintaan minyak sawit Indonesia meningkat lantaran negara tersebut mengalami kekurangan pasokan minyak biji bunga matahari. Maka, dengan pembebasan pungutan ekspor sebesar USD0/MT ini semakin menggairahkan para pengusaha kelapa sawit.

Baca selengkapnya di :

Good news buat saham2 CPO. Siap2 harganya meluncur naik.","6 Nov 22, 09:00"
